,pos,sentence_idx,word,tag
28333,DET,1172,le,P
28334,NC,1172,sceau,_
28335,P,1172,d',_
28336,DET,1172,une,_
28337,PONCT,1172,&quot;,_
28338,NC,1172,Ã©quivalence,_
28339,PONCT,1172,&quot;,_
28340,PONCT,1172,",",P
28341,CLO,1172,y,_
28342,VPP,1172,compris,_
28343,DET,1172,la,P
28344,NC,1172,visÃ©e,_
28345,PONCT,1172,",",_
28346,DET,1172,le,P
28347,NC,1172,format,_
28348,PONCT,1172,",",_
28349,DET,1172,l',P
28350,NC,1172,appreil,_
28351,ADJ,1172,Ã©nonciatif,_
28352,PONCT,1172,",",_
28353,NC,1172,lexique,P
28354,PONCT,1172,",",_
28355,NC,1172,syntaxe,P
28356,PONCT,1172,",",_
28357,ADV,1172,etc,P
28358,PONCT,1172,.,_
28359,DELIM,1172,Â§,_
28360,DET,1173,le,P
28361,CLO,1173,la,_
28362,VINF,1173,reformuler,P
28363,ADV,1173,Selon,P
28364,DET,1173,le,P
28365,NC,1173,niveau,_
28366,P,1173,d',_
28367,NC,1173,intervention,_
28368,P+D,1173,des,P
28369,NC,1173,reformulations,P
28370,PONCT,1173,",",_
28371,CLS,1173,on,_
28372,V,1173,classifie,_
28373,DET,1173,le,_
28374,NC,1173,processus,_
28375,P,1173,de,_
28376,NC,1173,rÃ©Ã©criture,_
28377,P,1173,en,_
28378,DET,1173,deux,_
28379,ADJ,1173,grands,_
28380,NC,1173,catÃ©gorie,_
28381,PONCT,1173,",",_
28382,ADV,1173,e,P
28383,CC,1173,soit,P
28384,P,1173,pour,P
28385,VINF,1173,produire,_
28386,VINF,1173,un,_
28387,DET,1173,l',P
28388,NC,1173,article,_
28389,VINF,1173,produire,P
28390,DET,1173,un,_
28391,NC,1173,pastische,_
28392,PONCT,1173,:,P
28393,CC,1173,et,P
28394,NC,1173,cyclopÃ©dia,P
28395,NPP,1173,eque,P
28396,PONCT,1173,.,_
28397,DELIM,1173,Â§,_
28398,PONCT,1174,",",P
28399,CC,1174,soit,_
28400,NC,1174,adaptation,_
28401,CC,1174,et,_
28402,NC,1174,rÃ©Ã©criture,_
28403,PONCT,1174,",",_
28404,PONCT,1174,",",P
28405,CC,1174,soit,_
28406,NC,1174,reformulation,_
28407,NC,1174,rÃ©Ã©criture,P
28408,PONCT,1174,",",_
28409,NC,1174,reformulation,_
28410,PONCT,1174,",",_
28411,NC,1174,adapatation,_
28412,PONCT,1174,.,_
28413,DELIM,1174,Â§,_
28414,DET,1175,La,P
28415,NC,1175,rÃ©Ã©criture,_
28416,CC,1175,ou,_
28417,DET,1175,la,_
28418,NC,1175,reformulation,_
28419,V,1175,concerne,_
28420,DET,1175,deux,_
28421,NC,1175,discours,_
28422,PROREL,1175,qui,_
28423,V,1175,partagent,_
28424,DET,1175,le,_
28425,ADJ,1175,mÃªme,_
28426,NC,1175,genre,_
28427,CC,1175,ou,_
28428,DET,1175,la,_
28429,ADJ,1175,mÃªme,_
28430,NC,1175,forme,_
28431,PONCT,1175,.,_
28432,DELIM,1175,Â§,_
28433,DET,1176,le,P
28434,NC,1176,genre,_
28435,CC,1176,ou,_
28436,PONCT,1176,.,P
28437,DELIM,1176,Â§,_
28438,DET,1177,La,P
28439,NC,1177,reformulation,_
28440,V,1177,concerne,_
28441,DET,1177,la,P
28442,NC,1177,production,_
28443,P,1177,de,_
28444,DET,1177,l',_
28445,NC,1177,article,_
28446,DET,1177,la,P
28447,NC,1177,production,_
28448,P,1177,de,_
28449,NPP,1177,u,P
28450,V,1177,pastiche,_
28451,CC,1177,et,_
28452,ADJ,1177,encyclopÃ©dique,P
28453,PONCT,1177,.,_
28454,DELIM,1177,Â§,_
28455,CC,1178,Et,P
28456,DET,1178,le,_
28457,NC,1178,pastiche,_
28458,V,1178,concerne,P
28459,DET,1178,la,_
28460,NC,1178,rÃ©Ã©criture,_
28461,CC,1178,et,_
28462,DET,1178,la,_
28463,PONCT,1178,,P
28464,NC,1178,adaptation,_
28465,PONCT,1178,.,_
28466,DELIM,1178,Â§,_
28467,PONCT,1179,",",P
28468,CLS,1179,on,_
28469,V,1179,change,_
28470,DET,1179,le,_
28471,NC,1179,contenu,_
28472,CC,1179,ou,_
28473,DET,1179,le,_
28474,NC,1179,thÃ¨me,_
28475,PONCT,1179,",",_
28476,CC,1179,mais,_
28477,V,1179,reformule,P
28478,CLS,1179,on,P
28479,ADV,1179,ne,_
28480,V,1179,touche,_
28481,ADV,1179,pas,_
28482,DET,1179,le,_
28483,NC,1179,genre,P
28484,PONCT,1179,",",_
28485,DET,1179,le,_
28486,NC,1179,type,_
28487,CC,1179,ou,_
28488,DET,1179,la,_
28489,NC,1179,fonction,_
28490,PONCT,1179,",",_
28491,CC,1179,et,P
28492,CLS,1179,il,_
28493,CLO,1179,y,_
28494,V,1179,a,_
28495,ADV,1179,souvent,_
28496,DET,1179,des,_
28497,NC,1179,similitudes,_
28498,P,1179,de,_
28499,DET,1179,la,_
28500,NC,1179,syntaxe,_
28501,CC,1179,et,_
28502,DET,1179,le,_
28503,NC,1179,lexique,_
28504,PONCT,1179,.,_
28505,DELIM,1179,Â§,_
28506,P,1180,En,_
28507,NC,1180,revanche,_
28508,PONCT,1180,",",_
28509,DET,1180,la,P
28510,NC,1180,production,_
28511,P,1180,de,_
28512,DET,1180,l',_
28513,NC,1180,article,_
28514,ADJ,1180,encyclopÃ©dique,_
28515,V,1180,concerne,P
28516,DET,1180,l',_
28517,NC,1180,adaptation,_
28518,CC,1180,et,P
28519,DET,1180,la,_
28520,NC,1180,reformulation,_
28521,PONCT,1180,.,_
28522,DELIM,1180,Â§,_
28523,VPR,1181,Ã©tant,P
28524,VPP,1181,donnÃ©,_
28525,CS,1181,que,_
28526,DET,1181,l',_
28527,CLS,1181,on,_
28528,V,1181,change,_
28529,ADV,1181,pas,_
28530,DET,1181,le,_
28531,NC,1181,genre,_
28532,P+D,1181,du,_
28533,NC,1181,discours,_
28534,PONCT,1181,",",_
28535,CC,1181,ni,_
28536,DET,1181,le,_
28537,PONCT,1181,",",P
28538,CC,1181,ni,_
28539,NC,1181,atype,P
28540,NC,1181,genre,P
28541,ADJ,1181,discursif,_
28542,PONCT,1181,",",_
28543,CC,1181,ni,_
28544,CLO,1181,le,_
28545,DET,1181,sa,P
28546,NC,1181,fonction,_
28547,PONCT,1181,.,_
28548,DELIM,1181,Â§,_
28549,PONCT,1182,",",P
28550,P,1182,en,_
28551,ADV,1182,plus,_
28552,PONCT,1182,",",_
28553,CLS,1182,on,_
28554,V,1182,maintient,_
28555,DET,1182,le,_
28556,NC,1182,rÃ©seau,P
28557,NC,1182,rÃ©seaux,P
28558,P,1182,de,_
28559,NC,1182,cohÃ©sion,_
28560,ADJ,1182,textuelle,_
28561,CC,1182,ou,_
28562,P,1182,de,_
28563,NC,1182,cohÃ©rence,_
28564,ADJ,1182,interdiscursive,_
28565,NC,1182,idÃ©ologie,_
28566,PONCT,1182,",",_
28567,NC,1182,formation,_
28568,ADJ,1182,discursive,_
28569,NPP,1182,s,P
28570,PONCT,1182,.,P
28571,DELIM,1182,Â§,_
28572,P,1183,Pendant,P
28573,DET,1183,mon,_
28574,NC,1183,pastiche,_
28575,PONCT,1183,",",_
28576,PONCT,1183,&quot;,P
28577,NPP,1183,Brexit,_
28578,PONCT,1183,",",_
28579,CLS,1183,j',_
28580,V,1183,ai,_
28581,VPP,1183,gardÃ©,_
28582,DET,1183,la,_
28583,NC,1183,fome,_
28584,PONCT,1183,&quot;,_
28585,ADJ,1183,e,P
28586,NC,1183,genre,_
28587,VS,1183,soit,P
28588,DET,1183,la,_
28589,NC,1183,forme,_
28590,PONCT,1183,",",_
28591,CC,1183,mais,_
28592,CLS,1183,j',_
28593,V,1183,ai,_
28594,VPP,1183,changÃ©,_
28595,P,1183,de,_
28596,DET,1183,le,P
28597,NC,1183,contenu,_
28598,CC,1183,et,_
28599,DET,1183,la,_
28600,NC,1183,thÃ¨me,_
28601,PONCT,1183,",",P
28602,DET,1183,le,P
28603,NC,1183,format,_
28604,PONCT,1183,",",_
28605,DET,1183,la,_
28606,NC,1183,syntaxe,_
28607,PONCT,1183,",",_
28608,CC,1183,et,_
28609,DET,1183,la,P
28610,NC,1183,visÃ©e,_
28611,PONCT,1183,;,_
28612,PONCT,1183,",",P
28613,CC,1183,et,_
28614,DET,1183,le,_
28615,NC,1183,lexique,_
28616,PONCT,1183,.,_
28617,DELIM,1183,Â§,_
28618,DET,1184,Le,_
28619,NC,1184,genre,_
28620,PONCT,1184,-,P
28621,PONCT,1184,-,P
28622,NC,1184,source,_
28623,V,1184,est,P
28624,DET,1184,un,_
28625,NC,1184,article,_
28626,ADJ,1184,encyclopÃ©dique,_
28627,PONCT,1184,",",_
28628,PROREL,1184,qui,_
28629,V,1184,a,_
28630,DET,1184,la,_
28631,NC,1184,visÃ©e,_
28632,P,1184,de,_
28633,DET,1184,la,_
28634,NC,1184,prÃ©sentation,_
28635,P+D,1184,des,_
28636,NC,1184,savoirs,_
28637,PONCT,1184,",",_
28638,CC,1184,mais,_
28639,CLS,1184,je,_
28640,CLO,1184,l',_
28641,V,1184,ai,_
28642,VPP,1184,pastichÃ©,_
28643,P,1184,dans,P
28644,DET,1184,le,_
28645,NC,1184,rÃ©cit,_
28646,P,1184,d',_
28647,DET,1184,un,_
28648,NC,1184,Ã©vÃ©nement,_
28649,P,1184,en,_
28650,VPR,1184,gardant,_
28651,DET,1184,la,_
28652,NC,1184,forme,_
28653,ADJ,1184,basique,_
28654,PONCT,1184,.,_
28655,DELIM,1184,Â§,_
28656,NC,1185,politique,P
28657,DELIM,1185,Â§,_
28658,NC,1186,2,P
28659,NC,1186,DÃ©finition,_
28660,P+D,1186,du,P
28661,NC,1186,genre,_
28662,PONCT,1186,-,P
28663,NC,1186,source,_
28664,CC,1186,et,P
28665,CLO,1186,l',_
28666,V,1186,ai,_
28667,VPP,1186,reformulÃ©,P
28668,P,1186,en,_
28669,ADJ,1186,mÃªme,_
28670,NC,1186,temps,_
28671,DET,1186,un,P
28672,CC,1186,et,P
28673,ET,1186,lala,P
28674,ET,1186,fomre,_
28675,ET,1186,descripive,_
28676,PONCT,1186,",",_
28677,CC,1186,et,P
28678,ADJ,1186,explicative,P
28679,DELIM,1186,Â§,_
28680,NC,1187,CARACTÃ‰RISTIQUES,P
28681,P+D,1187,DU,_
28682,NC,1187,GENRE,_
28683,PONCT,1187,&quot;,_
28684,NC,1187,ARTICLE,_
28685,NPP,1187,ENCYCLOPÃ‰DIQUE,_
28686,PONCT,1187,&quot;,_
28687,NC,1187,CATÃ‰GORISATION,_
28688,NPP,1187,FONCTIONNELLE,_
28689,DELIM,1187,Â§,_
28690,NC,1188,transmission,_
28691,P,1188,de,_
28692,NC,1188,savoirs,_
28693,DELIM,1188,Â§,_
28694,NC,1189,CATÃ‰GORISATION,_
28695,NC,1189,THÃ‰MATIQUE,_
28696,DELIM,1189,Â§,_
28697,ADJ,1190,pertinente,_
28698,P,1190,en,_
28699,ADJ,1190,interne,_
28700,NC,1190,MÃ‰DIUM,_
28701,V,1190,Ã©crit,_
28702,P,1190,en,_
28703,NC,1190,ligne,_
28704,DELIM,1190,Â§,_
28705,NC,1191,TEXTUALISATION,_
28706,DELIM,1191,Â§,_
28707,NC,1192,types,_
28708,P,1192,de,_
28709,NC,1192,discours,_
28710,ADJ,1192,dominants,_
28711,PONCT,1192,:,_
28712,ADJ,1192,descriptif,_
28713,PONCT,1192,&,_
28714,ADJ,1192,explicatif,_
28715,DELIM,1192,Â§,_
28716,CLS,1193,On,P
28717,V,1193,analyse,_
28718,DET,1193,le,_
28719,NC,1193,genre,_
28720,PONCT,1193,-,_
28721,NC,1193,source,_
28722,P,1193,dans,_
28723,DET,1193,cette,_
28724,NC,1193,partie,_
28725,PONCT,1193,.,_
28726,DELIM,1193,Â§,_
28727,P,1194,D',P
28728,NC,1194,abord,_
28729,PONCT,1194,",",_
28730,DET,1194,le,_
28731,NC,1194,caractÃ©ristique,_
28732,P+D,1194,du,_
28733,NC,1194,genre,_
28734,V,1194,est,_
28735,DET,1194,l',_
28736,NC,1194,article,_
28737,ADJ,1194,encyclopÃ©dique,_
28738,PONCT,1194,",",_
28739,CC,1194,et,_
28740,DET,1194,la,_
28741,NC,1194,catÃ©gorisaton,_
28742,ADJ,1194,fonctionnelle,_
28743,V,1194,est,_
28744,DET,1194,la,_
28745,NC,1194,transmission,_
28746,P,1194,de,_
28747,NC,1194,savoirs,_
28748,PONCT,1194,",",P
28749,CC,1194,et,P
28750,DET,1194,la,_
28751,NC,1194,catÃ©gorisation,_
28752,ADJ,1194,thÃ©matique,_
28753,V,1194,est,_
28754,ADJ,1194,pertinente,_
28755,P,1194,en,_
28756,ADJ,1194,interne,_
28757,PONCT,1194,.,_
28758,DELIM,1194,Â§,_
28759,CS,1195,qu',P
28760,CLS,1195,il,_
28761,CLR,1195,s',_
28762,V,1195,agit,_
28763,P,1195,de,_
28764,DET,1195,l',_
28765,NC,1195,article,_
28766,PONCT,1195,&quot;,_
28767,NC,1195,linguisitque,_
28768,PONCT,1195,&quot;,_
28769,P,1195,en,P
28770,NC,1195,wikipÃ©dia,_
28771,P,1195,sur,P
28772,PONCT,1195,.,P
28773,DELIM,1195,Â§,_
28774,PONCT,1196,",",P
28775,V,1196,ont,_
28776,NPP,1196,Cet,P
28777,NC,1196,article,_
28778,V,1196,est,_
28779,DET,1196,un,_
28780,NC,1196,Ã©crit,_
28781,P,1196,en,_
28782,NC,1196,ligne,_
28783,PONCT,1196,",",_
28784,CC,1196,et,P
28785,DET,1196,sa,_
28786,NC,1196,textualisation,_
28787,V,1196,est,_
28788,CC,1196,ou,P
28789,DET,1196,le,_
28790,NC,1196,types,_
28791,P,1196,de,_
28792,NC,1196,discours,_
28793,NC,1196,dominannts,_
28794,V,1196,est,_
28795,ADJ,1196,descriptif,P
28796,P,1196,Ã ,_
28797,DET,1196,la,_
28798,NC,1196,fois,_
28799,ADJ,1196,explicatif,_
28800,PONCT,1196,.,_
28801,DELIM,1196,Â§,_
28802,P,1197,Dans,_
28803,DET,1197,le,_
28804,NC,1197,domaine,_
28805,P,1197,de,_
28806,DET,1197,l',_
28807,NC,1197,analyse,_
28808,P+D,1197,du,_
28809,NC,1197,discours,_
28810,PONCT,1197,",",_
28811,CLS,1197,on,_
28812,CLR,1197,s',_
28813,V,1197,Ã©tait,_
28814,VPP,1197,concentrÃ©,_
28815,ADV,1197,souvent,_
28816,P,1197,Ã ,_
28817,VINF,1197,analyser,_
28818,DET,1197,le,_
28819,NC,1197,contenu,_
28820,P+D,1197,des,_
28821,NC,1197,textes,_
28822,PONCT,1197,",",_
28823,ADJ,1197,tel,_
28824,CS,1197,que,_
28825,DET,1197,le,_
28826,NC,1197,lexique,_
28827,PONCT,1197,",",_
28828,DET,1197,la,_
28829,NC,1197,syntaxe,_
28830,PONCT,1197,",",_
28831,ADV,1197,etc,_
28832,PONCT,1197,.,_
28833,DELIM,1197,Â§,_
28834,PONCT,1198,",",_
28835,P+D,1198,au,_
28836,NC,1198,lieu,_
28837,P,1198,de,_
28838,DET,1198,l',_
28839,NC,1198,analyse,_
28840,DET,1198,le,_
28841,NC,1198,contour,_
28842,P+D,1198,du,_
28843,NC,1198,discours,_
28844,PONCT,1198,",",_
28845,CC,1198,soit,_
28846,DET,1198,les,_
28847,NC,1198,genres,_
28848,P+D,1198,du,_
28849,NC,1198,discours,_
28850,PONCT,1198,.,_
28851,DELIM,1198,Â§,_
28852,P,1199,En,_
28853,NC,1199,revanche,_
28854,PONCT,1199,",",_
28855,PONCT,1199,&quot;,_
28856,CLS,1199,on,_
28857,CLR,1199,s',_
28858,V,1199,accorde,_
28859,ADV,1199,aujourd'hui,_
28860,P,1199,Ã ,_
28861,VINF,1199,penser,_
28862,CS,1199,que,_
28863,DET,1199,la,_
28864,NC,1199,notion,_
28865,P,1199,de,_
28866,NC,1199,genre,_
28867,V,1199,joue,_
28868,DET,1199,un,_
28869,NC,1199,rÃ´le,_
28870,ADJ,1199,central,_
28871,P,1199,dans,_
28872,DET,1199,une,_
28873,NC,1199,analyse,_
28874,P+D,1199,du,_
28875,NC,1199,discours,_
28876,PONCT,1199,&quot;,_
28877,PONCT,1199,(,_
28878,NPP,1199,D,_
28879,NPP,1199,Maingueneau,_
28880,PONCT,1199,",",_
28881,NC,1199,2004,_
28882,PONCT,1199,),_
28883,DELIM,1199,Â§,_
28884,CS,1200,Quand,_
28885,CLS,1200,on,_
28886,V,1200,aborde,_
28887,DET,1200,l',_
28888,NC,1200,analyse,_
28889,P+D,1200,des,_
28890,NC,1200,genres,_
28891,P+D,1200,du,_
28892,NC,1200,discours,_
28893,PONCT,1200,",",_
28894,CLS,1200,il,_
28895,CLR,1200,s',_
28896,V,1200,agit,_
28897,P,1200,de,_
28898,DET,1200,deux,_
28899,NC,1200,notions,_
28900,PONCT,1200,:,_
28901,NC,1200,types,_
28902,P,1200,de,_
28903,NC,1200,discours,_
28904,PROREL,1200,qui,_
28905,V,1200,sont,_
28906,VPP,1200,attachÃ©s,_
28907,P,1200,Ã ,_
28908,DET,1200,l',_
28909,NC,1200,activitÃ©,_
28910,ADJ,1200,sociale,_
28911,PONCT,1200,",",_
28912,ADJ,1200,telle,_
28913,PROREL,1200,que,_
28914,NC,1200,discours,_
28915,ADJ,1200,administratif,_
28916,PONCT,1200,",",_
28917,NC,1200,journal,_
28918,ADJ,1200,intime,_
28919,PONCT,1200,",",_
28920,NC,1200,dissertation,_
28921,ADJ,1200,scientifique,_
28922,PONCT,1200,",",_
28923,ADJ,1200,publicitaire,_
28924,PONCT,1200,",",_
28925,ADV,1200,etc,_
28926,PONCT,1200,.,_
28927,DELIM,1200,Â§,_
28928,PONCT,1201,;,_
28929,CC,1201,et,_
28930,NC,1201,genre,_
28931,ADJ,1201,discursif,_
28932,PROREL,1201,qui,_
28933,V,1201,est,_
28934,P,1201,en,_
28935,NC,1201,rapport,_
28936,P,1201,Ã ,_
28937,DET,1201,la,_
28938,NC,1201,dÃ©finition,_
28939,P,1201,en,_
28940,NC,1201,littÃ©rature,_
28941,PONCT,1201,",",_
28942,ADJ,1201,telle,_
28943,CS,1201,que,_
28944,NC,1201,genres,_
28945,ADJ,1201,littÃ©raire,_
28946,ADJ,1201,narratifs,_
28947,PONCT,1201,",",_
28948,ADJ,1201,thÃ©Ã¢traux,_
28949,PONCT,1201,",",_
28950,ADJ,1201,Ã©pistolaires,_
28951,PONCT,1201,",",_
28952,ADV,1201,etc,_
28953,PONCT,1201,.,_
28954,DELIM,1201,Â§,_
28955,CC,1202,Mais,_
28956,CLS,1202,il,_
28957,CLO,1202,y,_
28958,V,1202,a,_
28959,ADV,1202,encore,_
28960,DET,1202,d',_
28961,ADJ,1202,autres,_
28962,NC,1202,critÃ¨res,_
28963,PONCT,1202,",",_
28964,ADJ,1202,telles,_
28965,CS,1202,que,_
28966,DET,1202,l',_
28967,NC,1202,auteur,_
28968,PONCT,1202,.,_
28969,DELIM,1202,Â§,_
28970,PONCT,1203,&quot;,_
28971,NC,1203,Types,_
28972,CC,1203,et,_
28973,NC,1203,genres,_
28974,P,1203,de,_
28975,NC,1203,discours,_
28976,V,1203,sont,_
28977,VPP,1203,pris,_
28978,P,1203,dans,_
28979,DET,1203,une,_
28980,NC,1203,relation,_
28981,P,1203,de,_
28982,NC,1203,rÃ©ciprocitÃ©,_
28983,PONCT,1203,:,_
28984,DET,1203,tout,_
28985,NC,1203,type,_
28986,V,1203,est,_
28987,DET,1203,un,_
28988,NC,1203,groupement,_
28989,P,1203,de,_
28990,NC,1203,genres,_
28991,PONCT,1203,",",_
28992,DET,1203,tout,_
28993,NC,1203,genre,_
28994,ADV,1203,n',_
28995,V,1203,est,_
28996,ADJ,1203,tel,_
28997,CS,1203,que,_
28998,P,1203,d',_
28999,VINF,1203,appartenir,_
29000,P,1203,Ã ,_
29001,DET,1203,un,_
29002,NC,1203,type,_
29003,PONCT,1203,.,_
29004,DELIM,1203,Â§,_
29005,PONCT,1204,&quot;,_
29006,PONCT,1204,(,_
29007,NPP,1204,D,_
29008,NPP,1204,Maingueneau,_
29009,PONCT,1204,",",_
29010,NC,1204,2005,_
29011,PONCT,1204,),_
29012,P,1204,Par,_
29013,NC,1204,exemple,_
29014,PONCT,1204,",",_
29015,ADV,1204,quant,_
29016,P+D,1204,aux,_
29017,NC,1204,littÃ©raires,_
29018,ADJ,1204,narratifs,_
29019,P,1204,comme,_
29020,DET,1204,un,_
29021,NC,1204,genre,_
29022,ADJ,1204,discursif,_
29023,PONCT,1204,",",_
29024,CLS,1204,on,_
29025,V,1204,pourrait,_
29026,CLO,1204,y,_
29027,VINF,1204,trouver,_
29028,DET,1204,plusieurs,_
29029,NC,1204,types,_
29030,P,1204,de,_
29031,NC,1204,discours,_
29032,ADJ,1204,tels,_
29033,CS,1204,que,_
29034,NC,1204,journal,_
29035,ADJ,1204,intime,_
29036,PONCT,1204,",",_
29037,DET,1204,l',_
29038,NC,1204,article,_
29039,NC,1204,journal,_
29040,PONCT,1204,",",_
29041,CC,1204,ou,_
29042,ADJ,1204,mÃªme,_
29043,NC,1204,dissertation,_
29044,ADJ,1204,scientifique,_
29045,PONCT,1204,",",_
29046,ADV,1204,etc,_
29047,PONCT,1204,.,_
29048,DELIM,1204,Â§,_
29049,CS,1205,Quand,_
29050,CLS,1205,on,_
29051,V,1205,parle,_
29052,P,1205,de,_
29053,NC,1205,genre,_
29054,CC,1205,ou,_
29055,NC,1205,type,_
29056,P,1205,de,_
29057,NC,1205,discours,_
29058,PONCT,1205,",",_
29059,CLS,1205,on,_
29060,ADV,1205,ne,_
29061,V,1205,pourrait,_
29062,ADV,1205,pas,_
29063,VINF,1205,contourner,_
29064,DET,1205,le,_
29065,NC,1205,processus,_
29066,P,1205,d',_
29067,NC,1205,Ã©criture,_
29068,PONCT,1205,",",_
29069,PRO,1205,ce,_
29070,PROREL,1205,qui,_
29071,V,1205,occupe,_
29072,DET,1205,une,_
29073,NC,1205,position,_
29074,ADJ,1205,importante,_
29075,P,1205,en,_
29076,ADV,1205,tant,_
29077,CS,1205,que,_
29078,DET,1205,une,_
29079,NC,1205,partie,_
29080,P,1205,de,_
29081,DET,1205,l',_
29082,NC,1205,analyse,_
29083,P+D,1205,du,_
29084,NC,1205,discours,_
29085,PONCT,1205,.,_
29086,DELIM,1205,Â§,_
29087,PONCT,1206,&quot;,_
29088,NC,1206,ActivitÃ©,_
29089,VPP,1206,marquÃ©e,_
29090,P,1206,par,_
29091,DET,1206,la,_
29092,NC,1206,transformation,_
29093,P,1206,d',_
29094,DET,1206,un,_
29095,NC,1206,objet,_
29096,PONCT,1206,-,_
29097,NC,1206,source,_
29098,NPP,1206,A,_
29099,P,1206,en,_
29100,NC,1206,objet,_
29101,PONCT,1206,-,_
29102,NC,1206,cible,_
29103,NPP,1206,B,_
29104,PONCT,1206,;,_
29105,DET,1206,le,_
29106,NC,1206,mouvement,_
29107,P,1206,d',_
29108,DET,1206,un,_
29109,NC,1206,discours,_
29110,P,1206,vers,_
29111,DET,1206,un,_
29112,ADJ,1206,autre,_
29113,PONCT,1206,",",_
29114,DET,1206,la,_
29115,NC,1206,production,_
29116,P,1206,de,_
29117,DET,1206,l',_
29118,ADJ,1206,autre,_
29119,P,1206,Ã ,_
29120,VINF,1206,partir,_
29121,P,1206,de,_
29122,DET,1206,l',_
29123,PRO,1206,un,_
29124,PONCT,1206,",",_
29125,P,1206,sous,_
29126,DET,1206,le,_
29127,NC,1206,sceau,_
29128,P,1206,d',_
29129,DET,1206,une,_
29130,PONCT,1206,&quot;,_
29131,NC,1206,Ã©quivalence,_
29132,PONCT,1206,&quot;,_
29133,PONCT,1206,.,_
29134,DELIM,1206,Â§,_
29135,DET,1207,La,_
29136,NC,1207,reformulation,_
29137,V,1207,altÃ¨re,_
29138,DET,1207,le,_
29139,NC,1207,discours,_
29140,PONCT,1207,(,_
29141,DET,1207,le,_
29142,NC,1207,dit,_
29143,ADV,1207,autrement,_
29144,PONCT,1207,),_
29145,PONCT,1207,&quot;,_
29146,PONCT,1207,(,_
29147,NPP,1207,Peytard,_
29148,NC,1207,1994,_
29149,PONCT,1207,),_
29150,DELIM,1207,Â§,_
29151,DET,1208,La,_
29152,NC,1208,rÃ©Ã©criture,_
29153,CC,1208,ou,_
29154,DET,1208,la,_
29155,NC,1208,reformulation,_
29156,V,1208,concerne,_
29157,DET,1208,deux,_
29158,NC,1208,discours,_
29159,PROREL,1208,qui,_
29160,V,1208,partagent,_
29161,DET,1208,le,_
29162,ADJ,1208,mÃªme,_
29163,NC,1208,genre,_
29164,CC,1208,ou,_
29165,DET,1208,la,_
29166,ADJ,1208,mÃªme,_
29167,NC,1208,forme,_
29168,PONCT,1208,.,_
29169,DELIM,1208,Â§,_
29170,P,1209,Pendant,_
29171,DET,1209,la,_
29172,NC,1209,rÃ©Ã©criture,_
29173,CC,1209,ou,_
29174,DET,1209,la,_
29175,NC,1209,reformulation,_
29176,PONCT,1209,",",_
29177,CLS,1209,on,_
29178,V,1209,est,_
29179,VPP,1209,obligÃ©,_
29180,P,1209,de,_
29181,VINF,1209,respecter,_
29182,DET,1209,le,_
29183,NC,1209,genre,_
29184,CC,1209,ou,_
29185,DET,1209,la,_
29186,NC,1209,forme,_
29187,PONCT,1209,",",_
29188,CC,1209,soit,_
29189,DET,1209,le,_
29190,NC,1209,sceau,_
29191,P,1209,d',_
29192,DET,1209,une,_
29193,PONCT,1209,&quot;,_
29194,NC,1209,Ã©quivalence,_
29195,PONCT,1209,&quot;,_
29196,P+D,1209,du,_
29197,NC,1209,genre,_
29198,PONCT,1209,-,_
29199,NC,1209,source,_
29200,PONCT,1209,.,_
29201,DELIM,1209,Â§,_
29202,DET,1210,La,_
29203,NC,1210,reformulation,_
29204,V,1210,concerne,_
29205,DET,1210,la,_
29206,NC,1210,visÃ©e,_
29207,PONCT,1210,",",_
29208,DET,1210,le,_
29209,NC,1210,format,_
29210,PONCT,1210,",",_
29211,DET,1210,l',_
29212,NC,1210,appareil,_
29213,ADJ,1210,Ã©nonciatif,_
29214,PONCT,1210,",",_
29215,DET,1210,le,_
29216,NC,1210,lexique,_
29217,PONCT,1210,",",_
29218,DET,1210,la,_
29219,NC,1210,syntaxe,_
29220,PONCT,1210,",",_
29221,ADV,1210,etc,_
29222,PONCT,1210,.,_
29223,DELIM,1210,Â§,_
29224,P,1211,Selon,_
29225,DET,1211,le,_
29226,NC,1211,niveau,_
29227,P,1211,d',_
29228,NC,1211,intervention,_
29229,P+D,1211,des,_
29230,NC,1211,reformulations,_
29231,PONCT,1211,",",_
29232,CLS,1211,on,_
29233,V,1211,classifie,_
29234,DET,1211,le,_
29235,NC,1211,processus,_
29236,P,1211,de,_
29237,NC,1211,rÃ©Ã©criture,_
29238,P,1211,en,_
29239,DET,1211,deux,_
29240,ADJ,1211,grandes,_
29241,NC,1211,catÃ©gorie,_
29242,PONCT,1211,:,_
29243,DET,1211,la,_
29244,NC,1211,production,_
29245,P+D,1211,du,_
29246,NC,1211,pastiche,_
29247,CC,1211,et,_
29248,DET,1211,la,_
29249,NC,1211,production,_
29250,P,1211,de,_
29251,DET,1211,l',_
29252,NC,1211,article,_
29253,ADJ,1211,encyclopÃ©dique,_
29254,PONCT,1211,.,_
29255,DELIM,1211,Â§,_
29256,DET,1212,Le,_
29257,NC,1212,pastiche,_
29258,V,1212,concerne,_
29259,DET,1212,la,_
29260,NC,1212,rÃ©Ã©criture,_
29261,CC,1212,et,_
29262,DET,1212,l',_
29263,NC,1212,adaptation,_
29264,PONCT,1212,",",_
29265,CLS,1212,on,_
29266,V,1212,reformule,_
29267,DET,1212,le,_
29268,NC,1212,contenu,_
